organizaca;participante;dataMovimentoC420;dataMovimentoC490;valorTotalNFeC420;valorTotalNFeC490;operacao;emissao;modFrete;satECF;quantidade;valorTotalC420;valorTotalC490;cstICMS;CFOP;sufixoCFOP;aliquotaICMS;baseICMS;valorICMS
42591651104003;CONSUMIDORFINAL3106200;17012018;17012018;1.083;1.083;Saida;Propria;Sem cobranca de frete;34;1.0;1.062;1.062;0;5102;X.102;8.4;1062.00;89,21
42591651104003;CONSUMIDORFINAL3106200;17012018;;1.083;0;Saida;Propria;Sem cobranca de frete;34;1.0;12;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;17012018;17012018;1.083;1.083;Saida;Propria;Sem cobranca de frete;34;1.0;9;9;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;18012018;18012018;1.597;1.597;Saida;Propria;Sem cobranca de frete;34;1.0;1.552;1.552;0;5102;X.102;8.4;1552.00;130,37
42591651104003;CONSUMIDORFINAL3106200;18012018;;1.597;0;Saida;Propria;Sem cobranca de frete;34;1.0;21;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;18012018;18012018;1.597;1.597;Saida;Propria;Sem cobranca de frete;34;1.0;24;24;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;19012018;19012018;830,5;830,5;Saida;Propria;Sem cobranca de frete;34;1.0;804;804;0;5102;X.102;8.4;804.00;67,54
42591651104003;CONSUMIDORFINAL3106200;19012018;;830,5;0;Saida;Propria;Sem cobranca de frete;34;1.0;25,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;19012018;19012018;830,5;830,5;Saida;Propria;Sem cobranca de frete;34;1.0;1;1;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;20012018;20012018;1.884;1.884;Saida;Propria;Sem cobranca de frete;34;1.0;1.834;1.834;0;5102;X.102;8.4;1834.00;154,06
42591651104003;CONSUMIDORFINAL3106200;20012018;;1.884;0;Saida;Propria;Sem cobranca de frete;34;1.0;35;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;20012018;20012018;1.884;1.884;Saida;Propria;Sem cobranca de frete;34;1.0;15;15;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;21012018;21012018;1.435,5;1.435,5;Saida;Propria;Sem cobranca de frete;34;1.0;1.382;1.382;0;5102;X.102;8.4;1382.00;116,09
42591651104003;CONSUMIDORFINAL3106200;21012018;;1.435,5;0;Saida;Propria;Sem cobranca de frete;34;1.0;44,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;21012018;21012018;1.435,5;1.435,5;Saida;Propria;Sem cobranca de frete;34;1.0;9;9;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;22012018;22012018;1.433;1.433;Saida;Propria;Sem cobranca de frete;34;1.0;1.430;1.430;0;5102;X.102;8.4;1430.00;120,12
42591651104003;CONSUMIDORFINAL3106200;22012018;22012018;1.433;1.433;Saida;Propria;Sem cobranca de frete;34;1.0;3;3;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;23012018;23012018;1.252,5;1.252,5;Saida;Propria;Sem cobranca de frete;34;1.0;1.243,5;1.243,5;0;5102;X.102;8.4;1243.50;104,45
42591651104003;CONSUMIDORFINAL3106200;23012018;23012018;1.252,5;1.252,5;Saida;Propria;Sem cobranca de frete;34;1.0;9;9;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;24012018;24012018;1.849;1.849;Saida;Propria;Sem cobranca de frete;34;1.0;1.807,5;1.807,5;0;5102;X.102;8.4;1807.50;151,83
42591651104003;CONSUMIDORFINAL3106200;24012018;;1.849;0;Saida;Propria;Sem cobranca de frete;34;1.0;26,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;24012018;24012018;1.849;1.849;Saida;Propria;Sem cobranca de frete;34;1.0;15;15;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;25012018;25012018;2.885;2.885;Saida;Propria;Sem cobranca de frete;34;1.0;2.841;2.841;0;5102;X.102;8.4;2841.00;238,64
42591651104003;CONSUMIDORFINAL3106200;25012018;;2.885;0;Saida;Propria;Sem cobranca de frete;34;1.0;41;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;25012018;25012018;2.885;2.885;Saida;Propria;Sem cobranca de frete;34;1.0;3;3;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;26012018;26012018;2.051,5;2.051,5;Saida;Propria;Sem cobranca de frete;34;1.0;2.042;2.042;0;5102;X.102;8.4;2042.00;171,53
42591651104003;CONSUMIDORFINAL3106200;26012018;;2.051,5;0;Saida;Propria;Sem cobranca de frete;34;1.0;8,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;26012018;26012018;2.051,5;2.051,5;Saida;Propria;Sem cobranca de frete;34;1.0;1;1;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;27012018;27012018;1.601,5;1.601,5;Saida;Propria;Sem cobranca de frete;34;1.0;1.570;1.570;0;5102;X.102;8.4;1570.00;131,88
42591651104003;CONSUMIDORFINAL3106200;27012018;;1.601,5;0;Saida;Propria;Sem cobranca de frete;34;1.0;22,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;27012018;27012018;1.601,5;1.601,5;Saida;Propria;Sem cobranca de frete;34;1.0;9;9;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;28012018;28012018;1.835;1.835;Saida;Propria;Sem cobranca de frete;34;1.0;1.793,5;1.793,5;0;5102;X.102;8.4;1793.50;150,65
42591651104003;CONSUMIDORFINAL3106200;28012018;;1.835;0;Saida;Propria;Sem cobranca de frete;34;1.0;19,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;28012018;28012018;1.835;1.835;Saida;Propria;Sem cobranca de frete;34;1.0;22;22;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;29012018;29012018;2.050,5;2.050,5;Saida;Propria;Sem cobranca de frete;34;1.0;2.020,5;2.020,5;0;5102;X.102;8.4;2020.50;169,72
42591651104003;CONSUMIDORFINAL3106200;29012018;;2.050,5;0;Saida;Propria;Sem cobranca de frete;34;1.0;18;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;29012018;29012018;2.050,5;2.050,5;Saida;Propria;Sem cobranca de frete;34;1.0;12;12;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;30012018;30012018;1.014;1.014;Saida;Propria;Sem cobranca de frete;34;1.0;981;981;0;5102;X.102;8.4;981.00;82,4
42591651104003;CONSUMIDORFINAL3106200;30012018;;1.014;0;Saida;Propria;Sem cobranca de frete;34;1.0;33;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;31012018;31012018;650;650;Saida;Propria;Sem cobranca de frete;34;1.0;647,5;647,5;0;5102;X.102;8.4;647.50;54,39
42591651104003;CONSUMIDORFINAL3106200;31012018;;650;0;Saida;Propria;Sem cobranca de frete;34;1.0;2,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;1012018;1012018;4.035,3;4.035,3;Saida;Propria;Sem cobranca de frete;30;1.0;2.018,3;2.018,3;0;5102;X.102;8.4;2018.30;169,54
42591651104003;CONSUMIDORFINAL3106200;1012018;;4.035,3;0;Saida;Propria;Sem cobranca de frete;30;1.0;166,6;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;1012018;1012018;4.035,3;4.035,3;Saida;Propria;Sem cobranca de frete;30;1.0;1.850,4;1.850,4;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;2012018;2012018;6.848,8;6.848,8;Saida;Propria;Sem cobranca de frete;30;1.0;3.387;3.387;0;5102;X.102;8.4;3387.00;284,51
42591651104003;CONSUMIDORFINAL3106200;2012018;;6.848,8;0;Saida;Propria;Sem cobranca de frete;30;1.0;223;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;2012018;2012018;6.848,8;6.848,8;Saida;Propria;Sem cobranca de frete;30;1.0;3.238,8;3.238,8;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;3012018;3012018;4.304,1;4.304,1;Saida;Propria;Sem cobranca de frete;30;1.0;2.252,2;2.252,2;0;5102;X.102;8.4;2252.20;189,18
42591651104003;CONSUMIDORFINAL3106200;3012018;;4.304,1;0;Saida;Propria;Sem cobranca de frete;30;1.0;135,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;3012018;3012018;4.304,1;4.304,1;Saida;Propria;Sem cobranca de frete;30;1.0;1.916,4;1.916,4;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;4012018;4012018;3.941,5;3.941,5;Saida;Propria;Sem cobranca de frete;30;1.0;1.979,7;1.979,7;0;5102;X.102;8.4;1979.70;166,29
42591651104003;CONSUMIDORFINAL3106200;4012018;;3.941,5;0;Saida;Propria;Sem cobranca de frete;30;1.0;53,2;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;4012018;4012018;3.941,5;3.941,5;Saida;Propria;Sem cobranca de frete;30;1.0;1.908,6;1.908,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;5012018;5012018;4.132,9;4.132,9;Saida;Propria;Sem cobranca de frete;30;1.0;2.013,7;2.013,7;0;5102;X.102;8.4;2013.70;169,15
42591651104003;CONSUMIDORFINAL3106200;5012018;;4.132,9;0;Saida;Propria;Sem cobranca de frete;30;1.0;76,7;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;5012018;5012018;4.132,9;4.132,9;Saida;Propria;Sem cobranca de frete;30;1.0;2.042,5;2.042,5;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;6012018;6012018;11.025,8;11.025,8;Saida;Propria;Sem cobranca de frete;30;1.0;5.381,8;5.381,8;0;5102;X.102;8.4;5381.80;452,07
42591651104003;CONSUMIDORFINAL3106200;6012018;;11.025,8;0;Saida;Propria;Sem cobranca de frete;30;1.0;334,8;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;6012018;6012018;11.025,8;11.025,8;Saida;Propria;Sem cobranca de frete;30;1.0;5.309,2;5.309,2;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;7012018;7012018;6.769,4;6.769,4;Saida;Propria;Sem cobranca de frete;30;1.0;3.285,1;3.285,1;0;5102;X.102;8.4;3285.10;275,95
42591651104003;CONSUMIDORFINAL3106200;7012018;;6.769,4;0;Saida;Propria;Sem cobranca de frete;30;1.0;109,3;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;7012018;7012018;6.769,4;6.769,4;Saida;Propria;Sem cobranca de frete;30;1.0;3.375;3.375;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;8012018;8012018;2.081,5;2.081,5;Saida;Propria;Sem cobranca de frete;30;1.0;1.079,9;1.079,9;0;5102;X.102;8.4;1079.90;90,71
42591651104003;CONSUMIDORFINAL3106200;8012018;;2.081,5;0;Saida;Propria;Sem cobranca de frete;30;1.0;76,8;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;8012018;8012018;2.081,5;2.081,5;Saida;Propria;Sem cobranca de frete;30;1.0;924,8;924,8;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;9012018;9012018;7.445,8;7.445,8;Saida;Propria;Sem cobranca de frete;30;1.0;3.735,6;3.735,6;0;5102;X.102;8.4;3735.60;313,79
42591651104003;CONSUMIDORFINAL3106200;9012018;;7.445,8;0;Saida;Propria;Sem cobranca de frete;30;1.0;338;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;9012018;9012018;7.445,8;7.445,8;Saida;Propria;Sem cobranca de frete;30;1.0;3.372,2;3.372,2;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;10012018;10012018;4.884,3;4.884,3;Saida;Propria;Sem cobranca de frete;30;1.0;2.488,5;2.488,5;0;5102;X.102;8.4;2488.50;209,03
42591651104003;CONSUMIDORFINAL3106200;10012018;;4.884,3;0;Saida;Propria;Sem cobranca de frete;30;1.0;89,3;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;10012018;10012018;4.884,3;4.884,3;Saida;Propria;Sem cobranca de frete;30;1.0;2.306,5;2.306,5;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;11012018;11012018;5.673,3;5.673,3;Saida;Propria;Sem cobranca de frete;30;1.0;3.099,5;3.099,5;0;5102;X.102;8.4;3099.50;260,36
42591651104003;CONSUMIDORFINAL3106200;11012018;;5.673,3;0;Saida;Propria;Sem cobranca de frete;30;1.0;127,2;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;11012018;11012018;5.673,3;5.673,3;Saida;Propria;Sem cobranca de frete;30;1.0;2.446,6;2.446,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;12012018;12012018;7.054;7.054;Saida;Propria;Sem cobranca de frete;30;1.0;3.400,8;3.400,8;0;5102;X.102;8.4;3400.80;285,67
42591651104003;CONSUMIDORFINAL3106200;12012018;;7.054;0;Saida;Propria;Sem cobranca de frete;30;1.0;123,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;12012018;12012018;7.054;7.054;Saida;Propria;Sem cobranca de frete;30;1.0;3.529,7;3.529,7;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;13012018;13012018;5.740,9;5.740,9;Saida;Propria;Sem cobranca de frete;30;1.0;3.186,4;3.186,4;0;5102;X.102;8.4;3186.40;267,66
42591651104003;CONSUMIDORFINAL3106200;13012018;;5.740,9;0;Saida;Propria;Sem cobranca de frete;30;1.0;243,5;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;13012018;13012018;5.740,9;5.740,9;Saida;Propria;Sem cobranca de frete;30;1.0;2.311;2.311;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;14012018;14012018;7.144,5;7.144,5;Saida;Propria;Sem cobranca de frete;30;1.0;3.659;3.659;0;5102;X.102;8.4;3659.00;307,36
42591651104003;CONSUMIDORFINAL3106200;14012018;;7.144,5;0;Saida;Propria;Sem cobranca de frete;30;1.0;158,4;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;14012018;14012018;7.144,5;7.144,5;Saida;Propria;Sem cobranca de frete;30;1.0;3.327,1;3.327,1;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;15012018;15012018;6.788,9;6.788,9;Saida;Propria;Sem cobranca de frete;30;1.0;3.507,9;3.507,9;0;5102;X.102;8.4;3507.90;294,66
42591651104003;CONSUMIDORFINAL3106200;15012018;;6.788,9;0;Saida;Propria;Sem cobranca de frete;30;1.0;117;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;15012018;15012018;6.788,9;6.788,9;Saida;Propria;Sem cobranca de frete;30;1.0;3.164;3.164;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;16012018;16012018;5.928,8;5.928,8;Saida;Propria;Sem cobranca de frete;30;1.0;3.231,8;3.231,8;0;5102;X.102;8.4;3231.80;271,47
42591651104003;CONSUMIDORFINAL3106200;16012018;;5.928,8;0;Saida;Propria;Sem cobranca de frete;30;1.0;136,3;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;16012018;16012018;5.928,8;5.928,8;Saida;Propria;Sem cobranca de frete;30;1.0;2.560,7;2.560,7;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;17012018;17012018;4.986,2;4.986,2;Saida;Propria;Sem cobranca de frete;30;1.0;2.807,2;2.807,2;0;5102;X.102;8.4;2807.20;235,8
42591651104003;CONSUMIDORFINAL3106200;17012018;;4.986,2;0;Saida;Propria;Sem cobranca de frete;30;1.0;132,9;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;17012018;17012018;4.986,2;4.986,2;Saida;Propria;Sem cobranca de frete;30;1.0;2.046,1;2.046,1;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;18012018;18012018;3.678,8;3.678,8;Saida;Propria;Sem cobranca de frete;30;1.0;2.017,6;2.017,6;0;5102;X.102;8.4;2017.60;169,48
42591651104003;CONSUMIDORFINAL3106200;18012018;;3.678,8;0;Saida;Propria;Sem cobranca de frete;30;1.0;129,8;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;18012018;18012018;3.678,8;3.678,8;Saida;Propria;Sem cobranca de frete;30;1.0;1.531,4;1.531,4;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;19012018;19012018;7.307,1;7.307,1;Saida;Propria;Sem cobranca de frete;30;1.0;3.890,5;3.890,5;0;5102;X.102;8.4;3890.50;326,8
42591651104003;CONSUMIDORFINAL3106200;19012018;;7.307,1;0;Saida;Propria;Sem cobranca de frete;30;1.0;95,4;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;19012018;19012018;7.307,1;7.307,1;Saida;Propria;Sem cobranca de frete;30;1.0;3.321,2;3.321,2;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;20012018;20012018;4.997,8;4.997,8;Saida;Propria;Sem cobranca de frete;30;1.0;2.664,7;2.664,7;0;5102;X.102;8.4;2664.70;223,83
42591651104003;CONSUMIDORFINAL3106200;20012018;;4.997,8;0;Saida;Propria;Sem cobranca de frete;30;1.0;91,9;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;20012018;20012018;4.997,8;4.997,8;Saida;Propria;Sem cobranca de frete;30;1.0;2.241,2;2.241,2;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;21012018;21012018;8.019,2;8.019,2;Saida;Propria;Sem cobranca de frete;30;1.0;3.986,3;3.986,3;0;5102;X.102;8.4;3986.30;334,85
42591651104003;CONSUMIDORFINAL3106200;21012018;;8.019,2;0;Saida;Propria;Sem cobranca de frete;30;1.0;497,1;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;21012018;21012018;8.019,2;8.019,2;Saida;Propria;Sem cobranca de frete;30;1.0;3.535,8;3.535,8;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;22012018;22012018;4.172,5;4.172,5;Saida;Propria;Sem cobranca de frete;30;1.0;2.226,7;2.226,7;0;5102;X.102;8.4;2226.70;187,04
42591651104003;CONSUMIDORFINAL3106200;22012018;;4.172,5;0;Saida;Propria;Sem cobranca de frete;30;1.0;74,3;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;22012018;22012018;4.172,5;4.172,5;Saida;Propria;Sem cobranca de frete;30;1.0;1.871,5;1.871,5;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;23012018;23012018;1.381,4;1.381,4;Saida;Propria;Sem cobranca de frete;30;1.0;754,4;754,4;0;5102;X.102;8.4;754.40;63,37
42591651104003;CONSUMIDORFINAL3106200;23012018;23012018;1.381,4;1.381,4;Saida;Propria;Sem cobranca de frete;30;1.0;627;627;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;24012018;24012018;3.498,5;3.498,5;Saida;Propria;Sem cobranca de frete;30;1.0;1.853,1;1.853,1;0;5102;X.102;8.4;1853.10;155,66
42591651104003;CONSUMIDORFINAL3106200;24012018;;3.498,5;0;Saida;Propria;Sem cobranca de frete;30;1.0;31,4;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;24012018;24012018;3.498,5;3.498,5;Saida;Propria;Sem cobranca de frete;30;1.0;1.614;1.614;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;25012018;25012018;4.299,9;4.299,9;Saida;Propria;Sem cobranca de frete;30;1.0;2.066,6;2.066,6;0;5102;X.102;8.4;2066.60;173,59
42591651104003;CONSUMIDORFINAL3106200;25012018;;4.299,9;0;Saida;Propria;Sem cobranca de frete;30;1.0;99;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;25012018;25012018;4.299,9;4.299,9;Saida;Propria;Sem cobranca de frete;30;1.0;2.134,3;2.134,3;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;26012018;26012018;3.421,3;3.421,3;Saida;Propria;Sem cobranca de frete;30;1.0;1.639,1;1.639,1;0;5102;X.102;8.4;1639.10;137,68
42591651104003;CONSUMIDORFINAL3106200;26012018;;3.421,3;0;Saida;Propria;Sem cobranca de frete;30;1.0;99,9;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;26012018;26012018;3.421,3;3.421,3;Saida;Propria;Sem cobranca de frete;30;1.0;1.682,3;1.682,3;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;27012018;27012018;10.073,5;10.073,5;Saida;Propria;Sem cobranca de frete;30;1.0;5.128,7;5.128,7;0;5102;X.102;8.4;5128.70;430,81
42591651104003;CONSUMIDORFINAL3106200;27012018;;10.073,5;0;Saida;Propria;Sem cobranca de frete;30;1.0;164,2;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;27012018;27012018;10.073,5;10.073,5;Saida;Propria;Sem cobranca de frete;30;1.0;4.780,6;4.780,6;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;28012018;28012018;4.894;4.894;Saida;Propria;Sem cobranca de frete;30;1.0;2.558,7;2.558,7;0;5102;X.102;8.4;2558.70;214,93
42591651104003;CONSUMIDORFINAL3106200;28012018;;4.894;0;Saida;Propria;Sem cobranca de frete;30;1.0;59,3;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;28012018;28012018;4.894;4.894;Saida;Propria;Sem cobranca de frete;30;1.0;2.276;2.276;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;29012018;29012018;4.752;4.752;Saida;Propria;Sem cobranca de frete;30;1.0;2.411,8;2.411,8;0;5102;X.102;8.4;2411.80;202,59
42591651104003;CONSUMIDORFINAL3106200;29012018;;4.752;0;Saida;Propria;Sem cobranca de frete;30;1.0;90,2;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;29012018;29012018;4.752;4.752;Saida;Propria;Sem cobranca de frete;30;1.0;2.250;2.250;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;30012018;30012018;7.070,2;7.070,2;Saida;Propria;Sem cobranca de frete;30;1.0;3.969,1;3.969,1;0;5102;X.102;8.4;3969.10;333,4
42591651104003;CONSUMIDORFINAL3106200;30012018;;7.070,2;0;Saida;Propria;Sem cobranca de frete;30;1.0;71,4;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;30012018;30012018;7.070,2;7.070,2;Saida;Propria;Sem cobranca de frete;30;1.0;3.029,7;3.029,7;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;31012018;31012018;5.060;5.060;Saida;Propria;Sem cobranca de frete;30;1.0;2.486,5;2.486,5;0;5102;X.102;8.4;2486.50;208,87
42591651104003;CONSUMIDORFINAL3106200;31012018;;5.060;0;Saida;Propria;Sem cobranca de frete;30;1.0;93,1;0;;;;0.0;0;0
42591651104003;CONSUMIDORFINAL3106200;31012018;31012018;5.060;5.060;Saida;Propria;Sem cobranca de frete;30;1.0;2.480,4;2.480,4;60;5405;X.405;0.0;0.00;0
42591651104003;CONSUMIDORFINAL3106200;19012018;19012018;900,3;900,3;Saida;Propria;Sem cobranca de frete;31;1.0;344,1;344,1;0;5102;X.102;8.4;344.10;28,9
42591651104003;CONSUMIDORFINAL3106200;19012018;19012018;900,3;900,3;Saida;Propria;Sem cobranca de frete;31;1.0;556,2;556,2;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;1012018;1012018;12.013,3;12.013,3;Saida;Propria;Sem cobranca de frete;11;1.0;6.933,8;6.933,8;0;5102;X.102;8.4;6933.80;582,44
42591651126082;CONSUMIDORFINAL3106200;1012018;;12.013,3;0;Saida;Propria;Sem cobranca de frete;11;1.0;358,8;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;1012018;1012018;12.013,3;12.013,3;Saida;Propria;Sem cobranca de frete;11;1.0;4.720,7;4.720,7;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;2012018;2012018;7.982,18;7.982,18;Saida;Propria;Sem cobranca de frete;11;1.0;4.656,22;4.656,22;0;5102;X.102;8.4;4656.22;391,12
42591651126082;CONSUMIDORFINAL3106200;2012018;;7.982,18;0;Saida;Propria;Sem cobranca de frete;11;1.0;55,4;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;2012018;2012018;7.982,18;7.982,18;Saida;Propria;Sem cobranca de frete;11;1.0;3.270,56;3.270,56;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;3012018;3012018;8.575,7;8.575,7;Saida;Propria;Sem cobranca de frete;11;1.0;5.525,6;5.525,6;0;5102;X.102;8.4;5525.60;464,15
42591651126082;CONSUMIDORFINAL3106200;3012018;;8.575,7;0;Saida;Propria;Sem cobranca de frete;11;1.0;131,5;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;3012018;3012018;8.575,7;8.575,7;Saida;Propria;Sem cobranca de frete;11;1.0;2.918,6;2.918,6;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;4012018;4012018;9.522,66;9.522,66;Saida;Propria;Sem cobranca de frete;11;1.0;5.233,8;5.233,8;0;5102;X.102;8.4;5233.80;439,64
42591651126082;CONSUMIDORFINAL3106200;4012018;;9.522,66;0;Saida;Propria;Sem cobranca de frete;11;1.0;716,96;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;4012018;4012018;9.522,66;9.522,66;Saida;Propria;Sem cobranca de frete;11;1.0;3.571,9;3.571,9;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;5012018;5012018;10.194,8;10.194,8;Saida;Propria;Sem cobranca de frete;11;1.0;5.956,3;5.956,3;0;5102;X.102;8.4;5956.30;500,33
42591651126082;CONSUMIDORFINAL3106200;5012018;;10.194,8;0;Saida;Propria;Sem cobranca de frete;11;1.0;164,7;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;5012018;5012018;10.194,8;10.194,8;Saida;Propria;Sem cobranca de frete;11;1.0;4.073,8;4.073,8;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;6012018;6012018;10.918,9;10.918,9;Saida;Propria;Sem cobranca de frete;11;1.0;6.397,1;6.397,1;0;5102;X.102;8.4;6397.10;537,36
42591651126082;CONSUMIDORFINAL3106200;6012018;;10.918,9;0;Saida;Propria;Sem cobranca de frete;11;1.0;383,9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;6012018;6012018;10.918,9;10.918,9;Saida;Propria;Sem cobranca de frete;11;1.0;4.137,9;4.137,9;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;7012018;7012018;12.527,65;12.527,65;Saida;Propria;Sem cobranca de frete;11;1.0;7.471,85;7.471,85;0;5102;X.102;8.4;7471.85;627,64
